00:00:06,00:00:06,126 15.5/32,2,1,-1
00:00:16,00:00:34,126 16.0/32,1,2,10
00:00:56,00:01:15.87,126 15.5/32,2,1,-903
00:01:58,00:04:43,126 15.0/32,3,0,-909
00:05:02,00:05:02.2,126 15.5/32,2,1,-902
00:05:36,00:05:36,126 15.0/32,3,0,-903
00:05:50,00:05:50,126 15.5/32,2,1,-902
00:06:19,00:06:19,126 15.0/32,3,0,-903
00:06:50,00:06:50,126 15.5/32,2,1,-898
00:07:05,00:07:05,126 15.0/32,3,0,-899
00:07:26,00:08:17,126 15.5/32,2,1,-884
00:09:13,00:09:13,126 15.0/32,3,0,-885
00:09:14,00:09:14,126 15.5/32,2,1,-878
00:10:39,00:10:39,126 15.0/32,3,0,-879
00:11:06,00:11:42,126 15.5/32,2,1,-871
00:12:43,00:12:43,126 15.0/32,3,0,-872
00:13:18,00:13:18,126 15.5/32,2,1,-866
00:13:38,00:14:22,126 15.0/32,3,0,-868
00:14:44,00:14:44,126 15.5/32,2,1,-863
00:15:06,00:15:06,126 15.0/32,3,0,-864
00:15:20,00:15:20,126 15.5/32,2,1,-857
00:15:35,00:15:58,126 15.0/32,3,0,-860
00:16:10,00:16:10,126 15.5/32,2,1,-853
00:16:50,00:16:50,126 15.0/32,3,0,-854
00:17:53,00:17:53,126 15.5/32,2,1,-848
00:17:53.1,00:19:53.9,126 15.0/32,3,0,-950
00:19:56,00:21:26,126 15.5/32,2,1,-936
00:21:27,00:21:27,126 15.0/32,3,0,-937
00:22:11,00:23:06,126 15.5/32,2,1,-832
00:23:07,00:23:07,126 15.0/32,3,0,-833
00:23:44,00:23:44,126 15.5/32,2,1,-826
00:23:47,00:24:27,126 15.0/32,3,0,-829
00:24:42,00:24:42,126 15.5/32,2,1,-823
00:25:15,00:25:17,126 15.0/32,3,0,-828
00:25:34,00:26:33,126 15.5/32,2,1,-683
00:26:52,00:26:52,126 15.0/32,3,0,-684
00:27:35,00:27:35,126 15.5/32,2,1,-679
00:28:54,00:29:24,126 15.0/32,3,0,-681
00:29:32,00:29:32,126 15.5/32,2,1,-675
00:29:51,00:29:51,126 15.0/32,3,0,-676
00:29:54,00:29:54,126 15.5/32,2,1,-670
